Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
2023-02-09 00:00:00,504.9999999999999,13016.0,1400.0,8677.999999999993,12156.99999999999,4386.000000000003,0.0,0.0,216.0,647.0000000000002,1734.0,1530.0,1481.0,0,0.0,0.0,0.0,0.0,112.0,75.00000000000001,337.0,244.0,287.9999999999999,945.0,412.5,2525.0,93.0,600.0,0.0,3.0,69,25,663.0,301.0000000000001,0,0,0,0,0,0,0.0
2023-02-10 00:00:00,30.0,4938.999999999999,618.0,3508.999999999999,5569.999999999999,2554.0,0.0,0.0,295.0,704.0,1673.0,730.0,48.99999999999999,0,0.0,0.0,0.0,0.0,26.0,20.0,150.0,150.0,666.0,843.0,139.0,2054.0,20.0,209.0,0.0,1.0,0,0,440.0,0.0,0,0,0,0,0,0,0.0
2023-02-11 00:00:00,86.99999999999999,7690.5,1574.5,4697.887983091787,6589.000000000002,2174.0,0.0,0.0,656.0000000000001,673.0,1389.0,1458.0,50.0,0,0.0,0.0,0.0,0.0,80.0,73.0,170.0,210.0,1454.0,1170.0,628.167,1861.333,59.0,649.0,0.0,9.0,101,69,717.907,97.0,0,0,0,0,10,0,0.0
2023-02-12 00:00:00,222.9999999999999,8078.999999999999,900.9999999999995,6240.999999999995,7763.666032608696,3621.614039855074,4.999999999999999,10.0,218.0,471.0000000000001,1998.0,1027.0,419.9999999999999,0,0.0,0.0,0.0,0.0,94.0,176.0,507.0000000000001,195.0,100.0,1518.0,736.0,753.0,96.0,518.0,0.0,24.0,36,8,252.0,39.0,0,0,0,0,0,0,0.0
2023-02-13 00:00:00,216.0,13862.0,1857.0,9566.000000000002,13800.0,6131.999999999999,0.0,59.99999999999999,597.0,1005.0,3398.0,1968.0,205.0,0,0.0,0.0,0.0,0.0,67.00000000000001,234.0,1311.0,557.0,393.0000000000001,735.0,851.0,3220.0,30.0,879.0,50.0,12.0,0,0,665.0,20.0,0,0,0,0,0,0,0.0
2023-02-14 00:00:00,675.0,12501.0,1632.0,8318.999999999995,14085.50099637682,6117.383967391307,21.0,250.0,310.0,663.0,4189.0,2095.0,370.0,0,0.0,0.0,0.0,0.0,51.00000000000001,317.0000000000001,567.0,288.9999999999999,166.0,1401.0,651.0,4263.0,146.0,1120.0,6.0,113.0,39,19,1135.0,108.0,0,0,0,0,0,0,0.0
2023-02-15 00:00:00,622.0,10579.25,1236.0,5919.999999999999,10174.0,4353.999999999997,484.9999999999999,49.99999999999999,247.0,473.0,1901.999999999999,1035.0,1225.0,0,0.0,0.0,0.0,0.0,20.0,197.0,252.0,245.0,310.0,1693.0,476.0,7148.167,200.0,882.417,50.0,123.0,87,5,1043.0,164.0,0,0,0,0,0,0,0.0
2023-02-16 00:00:00,398.9999999999999,11898.0,1679.0,7183.999999999995,15307.66295289855,5794.000000000003,882.9999999999999,380.9999999999999,285.0,603.0000000000001,2702.0,1223.0,406.0000000000001,0,0.0,0.0,0.0,0.0,126.0,479.0,427.0,573.0000000000001,414.0,1869.0,734.0,3431.333,169.0,264.0,20.0,57.0,188,29,664.0,70.0,0,0,0,0,0,0,0.0
2023-02-17 00:00:00,165.9999999999999,7758.999999999999,720.9999999999999,5707.110990338163,9400.423007246376,3943.0,681.9999999999999,30.0,145.0,193.0,617.0,168.0,325.0,0,0.0,0.0,0.0,0.0,115.0,264.0,645.0,454.0000000000001,380.0000000000001,582.0,253.0,1263.0,0.0,212.0,0.0,39.0,0,0,368.093,0.0,0,0,0,0,50,0,0.0
2023-02-18 00:00:00,347.5,13447.25,1275.249999999999,6486.66600241546,12285.58297101449,4865.999999999999,1090.000000000001,6.416032608695652,315.0,435.0000000000001,2493.0,807.0,251.157967032967,0,0.0,0.0,0.0,0.0,121.0,323.0000000000001,935.0,276.0,509.0000000000001,906.0,422.917,2075.125,41.583,1127.333,40.667,134.958,65,1,797.25,132.0,0,0,0,0,0,0,0.6210416666666667
2023-02-19 00:00:00,472.0,10983.0,981.9999999999994,8871.000000000005,11654.6670289855,4522.999999999999,469.9999999999998,230.0,421.0,664.0,1998.0,754.0,1442.0,0,0.0,0.0,0.0,0.0,24.0,56.0,218.0,305.0000000000001,65.0,379.0,666.0,1906.998,111.0,938.166,15.0,65.0,284,27,786.166,209.0,0,0,0,0,0,0,0.0
2023-02-20 00:00:00,752.0000000000001,11950.25,766.9999999999994,7017.999999999998,9313.500000000002,4338.000000000003,328.0000000000001,59.99999999999999,187.0,632.0,1857.0,945.0,885.0000000000001,0,0.0,0.0,0.0,0.0,92.0,157.0,601.0,110.0,32.99999999999999,1234.0,895.0,6233.483999999999,128.0,1080.0,14.0,100.0,90,80,1209.17,128.0,0,0,0,0,0,0,0.0
2023-02-21 00:00:00,443.0000000000001,8150.999999999999,1151.0,6410.000000000001,9234.0,3915.000000000003,297.0,5.0,85.0,300.0000000000001,2055.0,847.0,1236.0,0,0.0,0.0,0.0,0.0,33.0,62.0,312.0,40.0,100.0,1058.0,750.3953333333334,6211.324000000001,10.0,767.0,0.0,113.0,35,5,2339.0,32.0,0,0,0,0,0,0,0.0
2023-02-22 00:00:00,497.0,9220.749999999998,1356.0,7029.55597826087,8777.499999999996,4037.999999999999,357.0000000000001,10.0,182.0,302.0000000000001,1932.0,1055.0,868.0,0,0.0,0.0,0.0,0.0,50.0,43.00000000000001,348.0000000000001,145.0,0.0,892.0,769.0,3672.534333333334,162.0,819.0,5.0,79.0,200,120,1792.0,0.0,0,0,0,0,10,0,0.0
2023-02-23 00:00:00,443.0,8364.999999999998,1099.999999999999,8524.340036231886,11491.0,4802.0,599.0,55.99999999999999,377.0,545.0,1630.0,785.9999999999999,251.0,0,0.0,0.0,0.0,0.0,39.0,106.0,585.0000000000001,127.0,0.0,978.0,1021.562333333333,3592.1145,149.0,556.0,12.0,62.0,5,1,1364.0,231.0,0,0,0,0,0,0,0.0
2023-02-24 00:00:00,400.0,8630.999999999998,956.0,6228.999999999997,9359.0,4039.0,325.9999999999999,309.9999999999999,394.0,602.0,1729.0,1099.0,329.0,0,0.0,0.0,0.0,0.0,47.0,145.0,294.0,210.0,220.0,395.0,280.959,3186.5,15.0,322.0,0.0,22.0,4,0,1168.0,98.0,0,0,0,0,20,0,0.0
2023-02-25 00:00:00,120.0,11217.0,935.9999999999994,6779.000000000002,8854.999999999996,2863.0,72.0,59.99999999999999,137.0,277.0000000000001,1327.0,809.0000000000001,167.0,0,0.0,0.0,0.0,0.0,23.0,129.0,358.0,566.9999999999999,0.0,582.0,970.9583333333334,2771.130666666666,191.0,615.17,0.0,42.0,196,25,1227.5,174.0,0,0,0,0,0,0,0.0
2023-02-26 00:00:00,516.0,6396.999999999998,472.0000000000001,3440.441002415458,5163.000000000001,1430.0,154.0,860.0829710144926,175.0,350.0,773.0,511.0000000000001,808.0000000000001,0,0.0,0.0,0.0,0.0,75.0,140.0,453.9999999999999,235.0,300.0,1100.0,495.6666666666667,2048.899166666667,114.0,532.0,80.0,34.0,20,20,1969.0,216.0,0,0,0,0,0,0,0.0
2023-02-27 00:00:00,158.0,12359.0,1404.999999999999,7947.665942028984,15369.83297101449,4502.0,522.0,110.0,170.0,454.0000000000001,2031.0,1161.0,915.0,0,0.0,0.0,0.0,0.0,10.0,75.0,484.0000000000001,270.0,130.0,782.0,686.7496666666666,3934.980666666666,61.166,661.0,0.0,50.0,310,0,2889.0,210.0,0,0,0,0,0,0,0.0
2023-02-28 00:00:00,767.9999999999999,11507.75,1004.0,8076.444021739129,11153.0,3653.0,340.9999999999999,121.0,199.0,526.9999999999999,1364.0,761.0000000000001,1820.0,0,0.0,0.0,0.0,0.0,115.0,136.0,1534.0,315.0,780.0,680.0,464.5826666666667,6719.124666666667,28.833,1169.375,64.0,72.03,40,0,2173.0,33.0,0,0,0,0,0,0,0.0
2023-03-01 00:00:00,459.9999999999999,5559.000000000001,434.5,3408.999999999998,5768.829981884059,2080.659963768116,169.0,69.99999999999999,329.0,338.0000000000001,1103.0,444.0000000000001,300.9999999999999,0,0.0,0.0,0.0,0.0,52.0,115.0029914529915,628.0000000000002,90.0,0.0,913.0,542.323,2909.0,128.0,783.0,20.0,5.0,257,0,1348.0,72.0,0,0,0,0,0,0,0.0
2023-03-02 00:00:00,210.0,7943.249999999998,954.2499999999994,4855.109963768114,7642.999999999998,2744.0,151.0,110.0,166.0,545.0,1242.0,1179.0,1180.0,0,0.0,0.0,0.0,0.0,32.0,112.0,520.0,160.0,61.0,248.8,251.67,3759.793,69.0,898.0,5.830000000000001,19.38,10,0,1513.42,180.0,0,0,0,0,0,0,0.0
2023-03-03 00:00:00,260.0,7210.999999999999,825.9999999999997,4077.0,7985.000000000002,3037.000000000001,33.0,219.9999999999999,165.0,729.9999999999999,1495.0,955.0,699.0,0,0.0,0.0,0.0,0.0,65.0,205.0,620.0,463.9999999999999,50.0,423.0,121.0,1104.0,0.0,390.0,3.0,3.0,0,3,672.0,190.0,0,0,0,0,0,0,0.0
2023-03-04 00:00:00,710.0,10083.0,1012.999999999999,5702.881038647338,9334.000000000004,3046.000000000001,101.9789855072464,11.0,782.0,1114.0,2585.0,1481.0,317.0,0,0.0,0.0,0.0,0.0,75.0,111.9970085470085,806.9999999999999,360.0,671.0,631.0,617.0,2499.0,122.0,1209.0,36.0,38.0,130,0,2087.0,317.0,0,0,0,0,0,0,0.0
2023-03-05 00:00:00,720.0000000000001,10140.0,849.9999999999998,6768.110990338165,10103.16603260869,2788.0,37.99999999999999,150.0,501.0000000000001,597.0000000000001,1270.0,605.9999999999999,2534.0,0,0.0,0.0,0.0,0.0,26.0,232.0,513.9999999999999,500.0,111.0,162.0,682.0,1282.5,365.0,323.0,7.0,87.0,40,0,1084.0,114.0,0,0,0,0,0,0,0.0
2023-03-06 00:00:00,868.9999999999999,15952.5,1624.999999999999,7729.998007246375,11883.32998188406,5524.000000000002,37.99999999999999,0.0,387.0,510.0,1496.0,1080.0,744.0000000000001,0,0.0,0.0,0.0,0.0,145.0,116.0,477.0,256.0000000000001,77.0,1883.0,355.0,3360.333,145.0,917.0,26.0,180.0,174,20,2119.0,94.0,0,0,0,0,0,0,0.0
2023-03-07 00:00:00,1206.0,13671.0,1323.0,7815.999999999999,13982.25,4544.0,10.0,10.0,250.0,428.0000000000001,2308.0,1704.0,1830.0,0,0.0,0.0,0.0,0.0,57.00000000000001,91.00000000000004,566.0,171.0,71.0,862.0,535.0,3491.0,73.0,1222.0,39.0,78.0,142,5,1174.0,133.0,0,0,0,0,0,0,0.0
2023-03-08 00:00:00,162.0,11462.0,1549.0,6763.999999999999,12293.0,5027.0,40.99999999999999,106.0,319.0,396.0000000000001,1599.0,1213.0,1226.0,0,0.0,0.0,0.0,0.0,226.0,328.9999999999999,984.0,448.0000000000001,474.0000000000001,244.0,181.0,1688.0,5.0,556.0,12.0,72.97,0,25,701.0,29.0,0,0,0,0,10,0,0.0
2023-03-09 00:00:00,470.9999999999999,15194.0,1123.0,5625.999999999998,13115.0,3510.999999999999,12.0,10.0,440.0,405.0000000000001,1114.0,451.0,0.0,0,0.0,0.0,0.0,0.0,111.0,145.0,662.0,449.0,51.00000000000001,350.0,347.0,1723.0,202.0,519.0,55.0,54.0,77,45,544.0,147.0,0,0,0,0,0,0,0.0
2023-03-10 00:00:00,115.0,10220.0,291.9999999999999,4670.999999999998,8548.0,3319.0,0.0,0.0,390.0,430.0000000000001,1873.0,1062.0,150.0,0,0.0,0.0,0.0,0.0,20.0,84.0,100.0,125.0,238.0,355.0,380.0,1984.0,38.0,602.0,0.0,28.0,5,61,459.0,10.0,0,0,0,0,0,0,0.0
