Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
2023-01-11 00:00:00,9.31776,135.74324,10.80816,80.722647,99.76479299999995,38.49648000000001,2.19696,0.7728,3.4216,3.94758,9.59868,5.75484,4.728359999999999,0.0,0.0,0.0,0.0,0.0,0.273,0.9009,1.1466,0.74256,0.8736,36.325,42.50798399999999,104.904,7.2,17.976,0.48,3.648,2.0,0.625,3.786,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 00:00:00,3.532799999999999,227.0284,17.29968,113.248309,185.7709959999998,51.17040000000002,3.79776,0.70656,2.821,5.12694,13.104,10.58148,11.64072,0.0,0.0,0.0,0.0,0.0,1.2194,0.9009,4.77204,2.06388,4.2042,50.5,29.376,152.904,3.864,18.84,0.0,2.496,1.25,0.6,6.564,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 00:00:00,0.0,0.0092,0.0,0.001838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 00:00:00,1.1776,23.575,1.22268,8.826479999999998,16.644633,8.23584,0.57408,0.0432329999999999,0.455,0.1638,1.95468,0.86268,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.2457,0.2184,0.273,0.1638,8.465,9.078,10.965,0.318,2.7,0.025992,0.307008,26.25,0.0,0.160002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 00:00:00,17.3696,231.2236,20.28048000000001,198.3943140000002,178.2297599999999,87.27119999999992,14.77152,2.1528,5.4782,9.51678,23.751,17.01336,23.21592,0.0,0.0,0.0,0.0,0.0,1.4742,3.783780000000001,8.812439999999999,3.14496,6.32268,65.8,20.16,171.940008,1.128,38.050008,0.0,0.624,4.625,4.375,7.02,0.3744,0.0,0.0,0.0,2.4,0.0,0.0,0.0
2023-01-16 00:00:00,3.59168,109.63456,7.772159999999997,128.7429540000001,78.83664000000002,34.69872000000002,2.34048,0.1104,2.275,3.276,8.6268,5.492760000000001,4.9686,0.0,0.0,0.0,0.0,0.0,0.4732000000000001,2.44062,4.782959999999999,3.057599999999999,2.6754,57.575,48.816,108.744,3.192,19.08,0.0,2.592,7.875,0.25,3.786,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 00:00:00,22.27872,166.934,12.27648,106.867194,86.17823999999999,30.87888000000002,2.94768,0.0552,4.55,3.767399999999999,5.82036,3.276,1.10292,0.0,0.0,0.2484,0.0,0.0,2.093,2.2113,5.973240000000001,3.2214,0.546,43.65,44.208,77.545008,12.864,13.225008,0.12,1.753008,3.9,0.425,2.712,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 00:00:00,3.886079999999999,103.2746,10.2672,61.68599999999999,78.85872,38.62896000000001,1.1592,4.7472,5.46,3.0303,13.23504000000001,7.3164,15.3426,0.0,0.0,0.0,0.0,0.0,1.3832,0.88452,4.90308,1.4742,4.2042,42.425,10.008,117.624,1.632,15.132,0.648,1.704,3.125,0.5,2.304,0.192,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2023-01-19 00:00:00,12.30592,209.277,13.9656,162.8878360000001,168.40416,67.57584000000003,5.818080000000001,1.77744,3.7492,8.583120000000001,20.51868,11.77176,6.9888,0.0,0.0,0.0,0.0,0.0,0.9828,2.50614,3.734639999999999,2.48976,3.4398,36.425,19.932,123.528,3.672,20.088,0.12,2.568,1.625,1.25,7.308,0.624,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2023-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21 00:00:00,13.8736,18.239,13.434797,23.88496799999999,27.78768000000001,8.463925999999999,0.06624,0.0,0.182,0.1638,0.1638,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52416,0.0,0.0,12.675,6.0,5.496,1.104,1.272,0.0,0.0,0.025,0.0,0.316998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 00:00:00,4.5632,158.1756,13.11552,157.4966460000001,176.4412799999999,77.90927999999998,5.001119999999999,5.354399999999999,4.950399999999999,10.61424,28.43568,13.85748,12.90744,0.0,0.0,0.0,0.0,0.0,3.458,1.2285,2.41332,0.7644000000000002,1.2558,29.025,24.174,146.236008,1.494,32.236008,0.096,2.304,0.25,0.45,5.544,0.2592,0.0,0.0,0.0,0.0,1.2,0.0,0.0
2023-01-23 00:00:00,3.459199999999999,118.9698,7.496159999999995,101.334316,93.10031999999995,47.31744000000007,5.44272,1.81056,4.368,4.40622,15.64836,8.22276,18.25824,0.0,0.0,0.0,0.0,0.0,1.365,1.4742,2.70816,1.38684,2.9484,28.0,15.6,74.832,3.144,19.488,0.288,2.04,5.75,2.0,7.26,0.5568,0.0,0.0,0.0,0.0,0.24,0.0,0.0
2023-01-24 00:00:00,9.4944,93.7664,6.193439999999995,78.645278,72.88608,32.07120000000002,3.731520000000001,2.208,1.001,0.2457,3.37428,1.12476,17.84328,0.0,0.0,0.0,0.0,0.0,0.91,1.60524,3.26508,1.32132,4.4226,21.6,17.424,56.952,1.656,13.632,0.888,0.912,1.0,0.05,2.19,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25 00:00:00,3.73888,139.3708,6.193439999999998,67.040394,69.65136000000003,33.52848000000002,3.16848,0.4416,2.184,4.7502,12.67812,6.9888,6.51924,0.0,0.0,0.0,0.0,0.0,0.273,1.3104,3.37428,1.56156,0.1638,6.175,14.448,79.584,1.32,16.128,0.0,1.32,0.525,0.0,1.818,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26 00:00:00,25.2448,145.9304,15.08064,122.69304,141.84192,55.29936000000004,2.980799999999999,1.5456,3.003,8.173620000000001,20.39856,12.5034,18.4002,0.0,0.0,0.0,0.0,0.0,2.275,1.29402,3.898439999999999,2.446079999999999,15.5064,30.275,47.568,90.096,12.264,17.016,0.24,2.592,0.0,0.0,4.89,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27 00:00:00,0.0,0.0092,0.0,0.020236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28 00:00:00,0.33856,71.11599999999999,21.929116,40.10464399999999,25.55023600000001,7.698555999999999,0.276,0.276,1.547,0.3276,1.9656,2.2932,2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638,0.375,6.648,6.168,6.24,1.92,0.48,0.408,3.75,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29 00:00:00,24.74432,189.8512,12.77328,116.04511,122.268,62.43120000000005,4.868640000000001,5.310239999999999,5.1324,10.35216,18.14904,11.10564,23.76192,0.0,0.0,0.0,0.0,0.0,1.001,3.063060000000001,6.661200000000002,2.6208,3.6582,61.1,24.24,120.456,2.208,22.872,0.144,1.944,0.75,0.775,9.24,0.288,0.0,0.0,0.0,0.0,1.392,0.0,0.0
2023-01-30 00:00:00,7.816320000000001,167.0122,11.80176,99.36183800000003,96.42335999999996,41.91888,5.762879999999998,3.312,5.733,8.33742,27.16896000000001,11.97924,29.1018,0.0,0.0,0.0,0.0,0.0,0.5096,1.98198,4.695600000000002,2.55528,2.60988,14.225,33.276,93.576,5.448,17.88,0.84,3.288,1.35,0.25,5.214,0.336,0.0,0.0,0.24,0.0,0.0,0.0,0.0
2023-01-31 00:00:00,3.135359999999999,79.9526,4.68096,63.67871399999997,79.854153,26.14272000000001,1.4352,0.6624,3.8584,6.437339999999999,14.29428,7.796879999999998,12.38328,0.075,0.0,0.0,0.0,0.0,0.273,0.2457,1.6926,0.8736,0.2184,52.525,38.389992,89.646,8.893992,19.285992,0.24,1.752,3.1,0.0,4.5,0.432,0.25,0.744,0.0,0.0,0.0,0.0,0.0
2023-02-01 00:00:00,18.42208,331.7014,19.60152,219.32791,238.5385639999998,90.41759999999994,8.73264,5.353472999999999,16.2526,24.71741999999999,61.45776000000001,37.11708,131.21472,0.0,0.0,0.0,0.0,0.0,1.911,7.502040000000001,12.26316,6.91236,8.681400000000002,4.51,7.482,64.68312,5.02392,32.76792,0.07008,1.42992,2.625,0.0,3.60798,0.6020160000000001,0.0,0.0,0.0,0.0,1.2,0.0,0.0
2023-02-02 00:00:00,13.7632,237.728,22.14900000000001,172.7723180000001,194.9572039999999,81.25439999999998,5.012159999999999,1.607236000000001,4.3862,12.05568,40.31663999999998,20.95548,23.92572,0.0,0.0,0.0,0.0,0.0,9.1,8.23914,20.43132,11.80452,12.21948,7.675,12.744,75.183,1.728,24.853992,0.0,0.552,1.5,0.125,6.864497999999999,0.6911999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04 00:00:00,13.43936,65.22800000000001,3.68736,24.60816,16.53792,6.263356000000001,0.0552,1.3248,6.1334,1.8018,5.733,3.9312,4.914,0.0,0.0,0.0,0.0,0.0,0.0,0.2457,0.7644000000000002,0.55692,0.0546,5.5,5.544,23.496,2.64,3.624,0.048,0.0,6.0,0.0,0.216,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05 00:00:00,29.70496,453.1736000000001,28.24032000000002,280.4104799999997,280.3497600000002,107.1431999999998,8.489759999999997,3.731520000000001,8.9908,22.65353999999999,48.70320000000002,22.26588000000001,22.54979999999999,0.0,0.0,0.0,0.0,0.0,3.549,6.142500000000001,14.742,8.53944,11.06196,18.3,14.784,118.176,1.872,22.296,0.048,0.936,2.625,0.625,6.216,0.504,0.0,0.0,0.0,0.0,0.024,0.0,0.0
2023-02-06 00:00:00,10.4512,283.2679999999999,15.16896,155.312597,196.1311309999999,61.17264000000003,5.12256,3.2016,5.46,6.94512,21.294,12.7764,4.97952,0.0,0.0,0.0,0.0,0.0,3.003,3.40704,14.3598,4.5318,13.0494,36.0,19.224,60.408,1.464,15.768,0.072,0.432,6.0,0.5,6.096,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07 00:00:00,3.15008,230.6716,25.43064000000002,155.0916860000001,106.9996799999999,38.29776000000003,3.069119999999999,5.4648,2.8574,4.832100000000001,18.73872,9.62052,3.57084,0.0,0.0,0.0,0.0,0.0,1.0374,4.48812,7.250880000000001,2.315039999999999,1.15752,27.05,22.660008,50.527848,7.68,17.341848,0.0,0.528,1.225,1.875,4.44,0.7727999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08 00:00:00,6.197120000000001,163.2356,8.82096,91.806785,103.1688,46.20240000000005,2.815199999999999,1.104,5.114199999999999,12.6126,29.98632,9.642359999999998,7.57848,0.0,0.0,0.0,0.0,0.0,1.1284,3.06306,6.344519999999998,3.45072,3.81108,14.225,24.048,50.503992,1.104,17.136,0.12,0.12,0.0,0.0,3.774,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 00:00:00,2.66432,251.4727999999999,20.15904,139.4683200000001,156.86736,64.14240000000001,1.8216,3.12432,8.827,13.66092,27.75864,14.66556,12.6672,0.0,0.0,0.0,0.0,0.0,0.546,3.456180000000001,10.94184,5.831280000000001,8.463,46.55,11.856,104.664,1.92,24.96,0.12,1.08,0.275,2.95,8.106,0.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 00:00:00,0.8095999999999999,30.0288,1.5456,10.11816,13.03824,3.56592,0.0,4.5264,3.276,2.162160000000001,4.859400000000001,1.10292,0.6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0819,0.0546,0.0546,0.0,36.875,7.128,2.664,0.024,1.344,0.36,0.36,0.1,0.5,0.564,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12 00:00:00,6.63872,332.6168000000001,23.40480000000002,244.57464,216.9139200000001,100.4639999999999,8.3904,3.08016,12.8128,16.15068,48.80148000000001,29.22192000000001,27.44196000000001,0.0,0.0,0.0,0.0,0.0,0.728,3.81654,5.547359999999999,3.64728,0.7644,38.2,25.44,127.272,3.72,25.68,2.4,0.48,0.0,0.25,12.378,0.528,0.0,0.0,0.0,0.0,0.72,0.0,0.0
2023-02-13 00:00:00,9.0528,316.3557999999999,19.72848,173.7144,184.9972799999999,71.95871999999993,3.37824,0.3312,9.1182,16.96968,38.38379999999999,22.01472,11.42232,0.0,0.0,0.0,0.0,0.0,4.55,9.69696,15.79032,5.79852,12.558,44.125,15.792,113.227992,2.496,36.048,0.12,1.464,0.0,0.125,6.408,0.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14 00:00:00,5.71136,538.2183999999999,34.94160000000005,297.228087,312.86256,121.1087999999998,7.153919999999997,2.6496,2.4934,8.190000000000001,17.15532,11.06196,21.567,0.0,0.0,0.0,0.0,0.0,1.8564,2.27682,5.82036,5.132400000000001,5.7876,90.575,17.808,216.288,0.36,43.992,0.0,2.928,1.0,0.0,10.98,1.0896,0.0,0.0,0.0,0.0,1.2,0.03,0.024
2023-02-15 00:00:00,12.05568,238.9378,13.79172,117.7986330000001,164.163872,56.97744000000002,4.636799999999999,0.567633,3.9494,6.633900000000001,17.95248,8.102640000000001,3.6582,0.0,0.0,0.0,0.0,0.0,0.6006,1.93284,4.11684,1.24488,0.5569200000000001,30.33,14.854008,82.917,7.981992,14.530992,0.184008,1.294992,14.5,0.65,8.488002,1.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16 00:00:00,12.93152,291.5388,18.74592,152.7199960000003,171.1199999999999,62.32080000000001,1.53456,3.920116,4.004,8.681399999999998,20.92272,10.67976,7.698600000000001,0.0,0.0,0.0,0.0,0.0,2.093,3.65274,9.150960000000005,4.17144,0.0,8.37,10.512,64.326,3.721992,17.949,0.0,4.032,1.0,0.25,8.109498,0.7632000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18 00:00:00,1.22176,68.7976,1.50144,6.822720000000002,28.65616400000001,0.8832,0.1104,0.03312,0.728,0.7370999999999999,1.092,0.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0,0.0,0.0,1.01556,0.275,10.68,26.187984,3.84,0.219984,0.0,0.168,2.4,0.0,1.980996,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19 00:00:00,12.76224,296.7551999999999,16.23984,171.386743,170.328763,61.04016000000004,3.57696,0.4857599999999999,5.46,12.1212,29.72424000000001,11.77176,1.638,0.0,0.0,0.0,0.0,0.0,1.001,2.162160000000001,5.88588,1.5288,2.08572,27.425,29.376,148.7331599999999,2.232,24.528,0.216,2.904,6.375,2.175,18.96,1.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20 00:00:00,18.44416,171.2672,9.814559999999997,130.651114,127.63344,42.58128000000004,3.00288,1.4352,5.3144,7.567560000000001,13.85748,14.06496,0.9828,0.0,0.0,0.0,0.0,0.0,0.728,1.5561,4.2588,1.90008,1.34316,56.325,41.90147199999999,241.219408,3.624,39.672,0.0,4.32,1.6,2.625,13.602,1.176,0.0,0.0,0.0,0.0,0.24,0.0,0.0
2023-02-21 00:00:00,0.0,0.276,0.0,1.1592,0.552,0.35328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22 00:00:00,4.430719999999999,175.8856,15.85343999999999,155.9124000000001,137.30448,61.69152000000005,5.6856,0.56304,7.589399999999999,6.306299999999999,15.05868,10.647,2.39148,0.0,0.0,0.0828,0.07728,0.0,1.0192,2.702700000000001,8.954400000000001,4.45536,4.1496,60.85,33.247024,114.909072,13.656,24.02808,3.768,1.056,1.25,0.275,9.807,1.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 00:00:00,2.97344,225.1792,29.36640000000002,138.0276,113.086396,45.33024000000001,3.23472,2.208,8.372,14.2506,20.1474,12.07752,3.84384,0.0,0.0,0.0,0.0,0.0,1.6562,2.129399999999999,3.3852,2.1294,0.0,9.125,10.967984,83.199,1.479984,6.744,0.0,0.696,0.5,0.375,14.928,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25 00:00:00,4.474879999999999,34.0584,1.67808,12.293034,9.28464,4.49328,0.8611200000000001,0.0,2.366,1.638,2.05296,1.3104,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.3276,0.7644,0.0,0.0,0.2,1.323984,1.715,0.123984,0.0,0.72,0.0,8.85,0.5,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26 00:00:00,10.70144,215.0776,17.41008,158.0320800000001,150.5994,59.91408000000004,5.784959999999996,0.7948800000000001,4.186,12.17034,28.1736,18.28008,25.56372,0.0,0.0,0.0,0.0,0.0,1.8564,3.161340000000001,6.005999999999999,5.186999999999999,1.7472,23.1,17.258,110.612,1.2,27.84,0.24,1.416,3.9,0.25,14.646,1.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 00:00:00,4.09216,184.46,14.352,122.632314,95.40767999999991,31.76208000000002,5.22192,0.0,4.095,8.648639999999999,14.32704,7.458359999999998,2.8938,0.0,0.0,0.0,0.0,0.0,0.91,2.7027,3.7128,1.86732,0.0,21.45,12.28,137.749,1.824,19.728,0.0,2.184,3.0,0.125,11.808,0.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28 00:00:00,0.1472,85.37140000000001,4.80792,56.26167299999999,68.071679,19.890326,2.63856,0.0,2.366,5.66748,14.77476,7.709519999999999,0.69888,0.0,0.0,0.0,0.0,0.0,0.4186,0.86814,3.53808,2.6754,0.0,20.975,31.965984,100.768992,12.331992,19.401,0.12,0.312,2.425,0.625,11.61,0.2928,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2023-03-01 00:00:00,13.21856,314.3778,16.01076,197.9360160000001,154.8139199999998,82.93247999999998,2.49504,0.558436,13.2314,28.77966,30.43403999999999,24.62459999999999,29.9208,0.0,0.0,0.0,0.0,0.0,3.458,6.50286,8.735999999999999,7.36008,1.5834,3.695,7.86408,87.93604,1.968,24.504,0.13992,0.60912,0.075,0.6,7.64052,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02 00:00:00,10.33344,260.4888,17.43216,141.411354,156.07248,44.16000000000003,3.27888,0.2208,14.2324,18.09989999999999,35.89404,15.70296,8.583120000000001,0.0,0.0,0.0,0.0,0.0,3.767399999999999,7.02702,10.49412,6.74856,7.23996,74.725,11.808,91.824,0.84,44.328,0.072,2.016,0.0,0.5,11.634,0.9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-04 00:00:00,9.936,87.97039999999998,2.47296,16.131278,54.85959299999999,3.49968,0.0552,0.04416,5.642,1.3104,1.638,1.76904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184,0.0546,0.0,0.875,8.424,3.492,11.664,1.032,2.352,0.96,9.0,0.0,1.14,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05 00:00:00,12.26176000000001,377.0436000000001,26.39664000000003,191.0508650000001,210.4775999999999,86.90688,6.623999999999996,2.28528,15.4518,18.01799999999999,36.31992,25.44360000000001,12.8856,0.0,0.0,0.0,0.0,0.0,3.4216,7.534800000000001,16.44552,9.959040000000002,3.276,39.175,11.404008,81.223992,1.248,38.448,0.072,4.896,0.125,0.625,16.56,0.9648,0.0,0.0,0.0,0.0,0.6,0.0,0.0
