Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
2023-01-11 00:00:00,2000,10502,2556,0,15000,4001,0,100,604,0,1502,1505,832,0,0,0,0,0,100,0,609,955,493,2000,1000,5500,300,550,0,0,300,0,518,598,0,0,0,0,0,0,0
2023-01-12 00:00:00,1514,12351,0,14800,15012,8500,0,0,0,0,2007,0,1755,0,0,0,0,0,0,0,1001,0,0,2000,1700,5500,300,400,0,0,6,68,800,0,0,0,0,0,33,0,0
2023-01-13 00:00:00,0,7022,0,4760,5358,3683,0,0,0,1504,805,0,0,0,0,0,0,0,0,514,0,0,0,2000,1500,5500,300,1100,0,0,0,0,1200,0,0,0,0,0,0,0,0
2023-01-14 00:00:00,0,6500,0,8000,12000,2927,0,0,302,0,0,1205,800,0,0,0,0,0,100,0,0,104,2,1500,1000,5000,0,1000,0,0,52,0,1500,0,0,0,0,0,0,0,0
2023-01-15 00:00:00,1304,4000,1449,12000,11897,4072,2,210,0,0,0,0,976,0,0,0,0,0,0,0,0,0,500,1000,500,4000,0,525,0,0,145,0,1500,0,0,0,0,0,0,0,0
2023-01-16 00:00:00,0,6005,2060,7010,11500,5445,0,0,0,212,653,306,1400,0,0,0,0,0,0,0,101,100,413,700,500,2500,0,120,0,0,300,150,1500,0,0,0,0,0,0,0,0
2023-01-17 00:00:00,0,5343,2501,6956,8000,2502,800,205,303,1009,3001,1508,1010,0,0,0,0,0,100,304,1000,301,377,1000,0,2000,0,850,0,0,500,0,1400,0,0,0,0,100,0,0,0
2023-01-18 00:00:00,0,11021,3046,8166,10000,5,3701,0,401,512,1501,0,721,0,0,0,0,0,150,202,1000,0,670,2000,1500,4000,302,920,0,0,43,0,1200,6,0,0,0,0,0,0,0
2023-01-19 00:00:00,0,12913,0,8877,13002,3840,5,202,0,0,0,3,884,0,0,0,0,0,0,0,0,0,280,2500,1500,5000,500,800,0,0,0,99,1200,0,0,0,0,0,0,0,0
2023-01-20 00:00:00,3,1957,2003,3012,3611,2263,0,0,350,0,802,1203,0,0,0,0,0,0,100,0,300,714,360,3000,2000,5000,0,200,0,0,0,0,800,450,0,0,0,0,0,0,0
2023-01-21 00:00:00,2002,3002,0,3003,7003,4001,0,200,0,0,1501,800,0,0,0,0,0,0,0,0,416,202,419,500,1000,3000,0,500,0,0,0,86,1000,200,0,0,0,0,25,0,0
2023-01-22 00:00:00,1030,3090,0,3000,9000,5501,0,0,0,2,1000,500,1004,0,0,0,0,0,0,0,200,110,112,500,500,2500,0,496,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-01-23 00:00:00,1000,3052,0,5502,7016,3008,0,0,0,116,604,805,1003,0,0,0,0,0,0,107,101,0,600,500,500,2500,0,500,0,0,0,0,1500,0,0,0,0,0,0,0,0
2023-01-24 00:00:00,1005,5052,0,6008,7018,3701,0,804,700,1004,505,1106,280,0,0,0,0,0,200,69,0,0,427,500,0,2000,300,500,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-01-25 00:00:00,1011,8006,0,9006,10003,5004,0,0,200,0,2501,0,1228,0,0,0,0,0,300,0,0,0,125,2000,1000,4000,700,1500,0,0,440,59,500,0,0,0,0,0,0,0,0
2023-01-26 00:00:00,0,15027,2531,9001,11004,4511,4,874,0,203,506,809,850,0,0,0,0,0,0,304,602,301,67,0,0,0,0,500,0,0,6,11,0,0,0,0,0,0,0,0,0
2023-01-27 00:00:00,0,0,0,2417,4693,2697,0,0,0,0,803,0,0,0,0,0,0,0,0,0,201,0,0,0,388,2500,0,545,0,0,0,150,600,0,0,0,0,0,0,0,0
2023-01-28 00:00:00,0,0,0,6000,8000,4500,0,0,0,604,0,0,500,0,0,0,0,0,0,103,0,0,514,0,1200,2400,0,1740,0,0,0,0,75,0,0,0,0,0,0,0,0
2023-01-29 00:00:00,0,8038,993,7000,10000,5004,0,0,0,0,2005,1602,731,0,0,0,0,0,0,0,501,404,501,1500,1200,3000,0,0,2,0,0,18,500,330,0,0,0,0,0,0,0
2023-01-30 00:00:00,0,5422,4000,10025,11000,0,2500,0,300,508,1009,0,957,0,0,0,0,0,100,100,300,0,500,1200,1000,3000,0,200,0,0,13,32,500,0,0,0,0,0,150,0,0
2023-01-31 00:00:00,503,12281,30,6701,8497,4008,1,0,300,509,1203,337,1260,0,0,0,0,0,100,103,305,0,265,1200,800,3000,0,500,0,0,200,6,900,0,0,0,0,0,0,0,0
2023-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1000,3000,400,380,0,0,0,0,1000,17,0,0,0,0,0,0,0
2023-02-02 00:00:00,1219,11439,0,2597,11063,4046,0,0,400,500,3505,2401,3134,0,0,0,0,0,0,100,702,510,505,2000,1500,6000,0,445,0,0,100,0,500,200,0,0,0,0,0,0,0
2023-02-03 00:00:00,0,2317,0,1392,868,2057,0,0,602,1502,1501,1002,381,0,0,0,0,0,0,501,508,303,0,2000,1000,4500,10,1015,0,0,70,50,500,0,0,0,0,0,0,0,0
2023-02-04 00:00:00,3000,8502,0,5197,9002,3423,0,0,0,0,0,500,1002,0,0,0,0,0,0,0,0,0,400,500,500,500,0,1215,0,0,100,0,1000,199,0,0,0,0,43,0,0
2023-02-05 00:00:00,2067,10500,2000,3100,6371,4500,31,130,42,703,2501,2019,1000,0,0,0,0,0,506,409,1001,1020,524,500,500,500,400,500,0,0,100,0,500,0,0,0,0,0,0,0,0
2023-02-06 00:00:00,0,5924,2015,6944,6674,2538,0,0,0,403,2477,2537,1058,0,0,0,0,0,104,203,0,502,502,500,500,1000,300,500,0,0,141,2,0,0,0,0,0,0,0,0,0
2023-02-07 00:00:00,0,13725,2001,15503,16457,5500,0,0,1200,1501,101,1416,88,0,0,0,0,0,100,304,922,0,1072,0,0,4000,0,380,0,0,201,100,800,200,0,0,0,0,0,0,0
2023-02-08 00:00:00,0,12790,6000,6050,14004,4739,0,370,806,505,2500,625,0,0,0,0,0,0,402,304,1964,0,657,0,0,4000,300,600,0,0,500,0,812,3,0,0,0,0,0,0,0
2023-02-09 00:00:00,0,10000,3156,6001,13001,6005,0,0,0,0,2486,1000,200,0,0,0,0,0,0,0,33,1002,0,0,500,3000,600,600,0,0,0,0,500,400,0,0,0,0,0,0,0
2023-02-10 00:00:00,0,12445,0,3500,6021,4005,0,0,0,604,2063,1008,400,0,0,0,0,0,0,206,287,379,0,1000,1000,2000,0,945,0,0,81,0,700,0,0,0,0,0,0,0,0
2023-02-11 00:00:00,0,5000,0,3010,6768,5620,0,0,0,1521,2000,500,900,0,0,0,0,0,0,502,730,300,0,1000,200,1000,0,450,795,2450,0,120,300,100,0,0,0,0,0,0,0
2023-02-12 00:00:00,0,10009,3021,6500,13000,5381,0,0,500,0,3952,1507,1780,0,0,0,0,0,0,0,0,501,300,1000,100,500,0,0,0,0,0,0,500,100,0,0,0,0,0,0,0
2023-02-13 00:00:00,2000,10022,0,7000,14000,7000,0,329,302,309,2952,500,60,0,0,0,0,0,0,0,7,0,518,2000,1500,1000,0,0,0,0,0,0,800,1,0,0,0,0,0,0,0
2023-02-14 00:00:00,881,10039,0,4847,8542,0,1969,0,900,1013,3000,3001,640,0,0,0,0,0,0,100,0,606,1000,1500,1000,5000,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-02-15 00:00:00,786,10331,0,6633,11513,0,4329,873,1000,1000,3000,0,760,0,0,0,0,0,802,805,200,0,0,1500,500,5000,15,1200,0,0,0,0,1000,0,0,0,0,0,80,0,0
2023-02-16 00:00:00,2122,11474,0,4384,10338,5190,907,0,702,503,3000,1039,2000,0,0,0,0,0,0,0,1007,503,200,2500,0,6000,0,2500,0,0,0,0,1200,600,0,0,0,0,0,0,0
2023-02-17 00:00:00,768,10256,691,7229,12034,5003,0,0,0,0,3,967,592,0,0,0,0,0,0,0,869,500,66,2500,1000,6000,100,2000,0,0,300,50,1000,0,0,0,0,0,0,0,0
2023-02-18 00:00:00,1517,11007,476,8227,9788,4508,0,330,0,1532,2000,1009,671,0,0,0,0,0,0,502,1000,0,0,1000,1000,3000,0,0,0,0,196,0,2000,0,0,0,0,0,0,0,0
2023-02-19 00:00:00,0,12000,2311,12598,10000,5004,0,385,0,0,2476,2001,157,0,0,0,0,0,0,0,1090,614,0,1000,1000,3000,505,887,0,0,0,13,1200,200,0,0,0,0,0,0,0
2023-02-20 00:00:00,0,12000,2547,12000,11000,7369,0,376,0,0,4764,1015,0,0,0,0,0,0,0,0,0,301,0,1000,1500,3000,500,0,0,0,200,100,2000,0,0,0,0,0,0,0,0
2023-02-21 00:00:00,0,10075,0,12685,12664,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,0,0,0,0
2023-02-22 00:00:00,0,11207,2468,10000,9678,4001,0,0,300,807,2003,2016,0,0,0,0,0,0,0,203,0,0,1462,1000,500,6000,0,1500,0,0,200,50,2500,402,0,0,0,0,0,0,0
2023-02-23 00:00:00,0,10898,4388,4346,10429,5541,0,0,0,0,1500,0,1500,0,0,0,0,0,0,0,0,0,0,1000,500,5000,0,1000,0,0,110,48,2000,0,0,0,0,0,0,0,0
2023-02-24 00:00:00,0,11758,0,5633,9529,4144,0,0,0,0,0,0,520,0,0,0,0,0,0,0,2004,0,0,1500,500,5000,0,488,0,0,0,0,3000,250,0,0,0,0,0,0,0
2023-02-25 00:00:00,0,10000,0,10000,10000,3239,0,415,701,1510,1001,0,718,0,0,0,0,0,0,302,2016,0,300,1000,500,3000,200,700,0,0,200,0,2000,0,0,0,0,0,0,0,0
2023-02-26 00:00:00,0,12672,1153,4385,15492,3002,0,0,0,0,2000,2309,1500,0,0,0,0,0,0,0,1006,701,500,1000,645,4000,200,500,0,0,284,0,2500,0,0,0,0,0,0,0,0
2023-02-27 00:00:00,0,18000,2007,8024,16000,3513,0,0,0,0,1028,1552,1541,0,0,0,0,0,0,0,506,0,519,500,800,3000,200,500,0,0,200,0,2000,700,0,0,0,0,0,0,0
2023-02-28 00:00:00,0,8614,2247,4007,7541,3000,0,0,0,403,1610,0,1536,0,0,0,0,0,0,202,0,480,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01 00:00:00,0,10000,3266,4000,10000,3197,3,415,800,500,1500,805,1207,0,0,0,0,0,200,200,200,204,304,0,0,2000,0,215,0,0,0,0,2500,300,0,0,0,0,0,0,0
2023-03-02 00:00:00,3000,18859,0,3000,16000,4040,0,57,300,503,1602,1000,1569,0,0,0,0,0,200,203,415,203,320,0,0,2000,0,1285,31,0,0,0,590,0,0,0,0,0,0,0,0
2023-03-03 00:00:00,18,10091,0,4321,9388,3542,0,0,512,1371,1801,1578,896,0,0,0,0,0,0,201,502,502,94,0,500,5000,6,600,0,0,200,50,55,0,0,0,0,0,0,0,0
2023-03-04 00:00:00,1000,6002,0,3000,9003,2601,0,0,340,0,2007,1000,400,0,0,0,0,0,200,0,1003,504,660,0,373,1759,0,751,0,0,15,0,11,0,0,0,0,0,0,0,0
2023-03-05 00:00:00,1760,6004,0,4190,11571,3000,0,0,0,0,2000,1510,823,0,0,0,0,0,100,0,1003,1001,471,0,0,0,0,0,0,0,0,15,1100,1,0,0,0,0,0,0,0
2023-03-06 00:00:00,1000,13085,0,3016,9737,6341,0,0,0,701,1007,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,500,0,0,286,0,1000,300,0,0,0,0,10,0,0
2023-03-07 00:00:00,1068,12753,0,3234,13994,5001,0,0,1005,705,1000,1710,0,0,0,0,0,0,105,224,1000,500,0,400,500,2500,500,2500,0,0,0,0,1000,100,0,0,0,0,0,0,0
2023-03-08 00:00:00,0,11446,0,5507,9240,1508,0,336,0,713,1004,1210,0,0,0,0,0,0,0,0,1008,308,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0
2023-03-09 00:00:00,2062,10280,0,5046,10563,3571,0,306,1600,0,685,1000,1323,0,0,0,0,0,401,2,470,731,0,725,500,3000,406,1200,0,0,0,200,500,2,0,0,0,0,25,0,0
2023-03-10 00:00:00,0,11007,0,8481,10799,2603,0,0,0,1103,1736,0,657,0,0,0,0,0,0,0,0,0,0,500,505,2500,0,500,0,0,0,0,300,0,0,0,0,0,0,0,0
2023-03-11 00:00:00,0,11652,3000,6456,8746,3420,0,0,0,0,2001,0,1500,0,0,0,0,0,0,0,501,0,0,0,502,1000,0,800,0,0,113,0,500,0,0,0,0,0,0,0,0
2023-03-12 00:00:00,0,15000,2000,3500,16262,4538,0,300,1200,1008,2000,1234,1463,0,0,0,0,0,300,509,1001,501,352,500,205,1000,0,565,0,0,0,0,520,0,0,0,0,0,0,0,0
2023-03-13 00:00:00,0,18000,3027,2001,10740,2007,0,300,0,1503,2838,1100,0,0,0,0,0,0,0,502,2851,500,834,0,312,1060,302,0,0,0,0,0,0,300,0,0,0,0,0,0,0
2023-03-14 00:00:00,0,11613,3009,2012,16872,2509,0,637,1500,1936,4281,3000,1153,0,0,0,0,0,300,505,0,501,0,0,500,2000,200,500,0,0,0,0,32,0,0,0,0,0,0,0,0
2023-03-15 00:00:00,0,14797,3272,10474,10320,3856,0,339,941,480,5631,3137,303,0,0,0,0,0,201,304,0,0,1014,500,300,2100,0,1300,0,0,100,0,1200,0,0,0,0,0,0,0,0
2023-03-16 00:00:00,0,16000,6410,17541,13000,4658,0,0,1000,0,2052,852,871,0,0,0,0,0,205,0,1036,0,138,500,600,2000,199,1090,0,0,0,500,700,0,0,0,0,0,0,0,0
2023-03-17 00:00:00,0,12618,3435,6780,11625,6000,0,0,0,0,2786,1508,691,0,0,0,0,0,0,0,0,501,0,300,400,2500,200,500,0,0,0,200,700,0,0,0,0,0,0,0,0
2023-03-18 00:00:00,0,10501,4028,9234,8504,3008,0,0,800,1502,2507,1966,1580,0,0,0,0,0,0,408,506,0,0,0,57,0,0,36,0,0,0,79,0,300,0,0,0,0,0,0,0
2023-03-19 00:00:00,0,15046,2035,14408,13655,4007,0,0,0,0,3000,2001,2060,0,0,0,0,0,0,0,1000,504,602,0,3,0,143,1500,0,0,2,127,200,0,0,0,0,0,0,0,0
2023-03-20 00:00:00,2026,10189,0,13232,10182,2010,1174,0,700,0,5504,2000,2000,0,0,0,0,0,300,0,510,1003,403,0,435,0,100,925,0,0,100,0,500,200,0,0,0,0,0,0,0
2023-03-21 00:00:00,5000,11008,0,10510,14503,0,5000,0,700,3501,3369,0,2036,0,0,0,0,0,300,505,1203,0,300,0,500,1025,200,0,0,0,70,0,200,0,0,0,0,0,0,0,0
2023-03-22 00:00:00,2014,12609,1252,10737,12014,4369,2788,211,200,951,3933,0,2802,0,0,0,0,0,500,505,1000,0,328,0,500,1500,206,1117,0,0,100,0,780,0,0,0,0,0,0,0,0
2023-03-23 00:00:00,0,16551,2572,12797,12386,8204,0,233,1300,1500,3377,3004,3297,0,0,0,0,0,220,500,1001,1000,627,0,500,2000,12,1010,0,0,0,40,500,0,0,0,0,0,70,0,0
2023-03-24 00:00:00,0,12150,2344,1571,10422,5220,0,0,2000,2998,1165,2310,1340,0,0,0,0,0,0,508,1011,982,0,700,500,2500,0,400,0,0,0,0,500,0,0,0,0,0,0,0,0
2023-03-25 00:00:00,0,10000,3086,3344,9592,4584,0,500,0,704,0,2500,1526,0,0,0,0,0,0,0,0,0,500,500,0,2500,0,400,0,0,100,220,0,200,0,0,0,15,0,0,0
2023-03-26 00:00:00,0,4603,0,5052,10619,6506,0,0,0,0,2506,1376,1471,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-27 00:00:00,0,9000,0,4220,6649,3000,0,0,0,0,791,700,3000,0,0,0,0,0,0,0,501,305,0,0,0,502,0,464,0,0,0,0,220,50,0,0,0,0,0,0,0
2023-03-28 00:00:00,0,13084,2500,7055,12793,9500,0,0,3000,0,4001,1000,4019,0,0,0,0,0,500,0,1008,504,0,0,0,0,0,1500,0,0,3,20,500,400,0,0,0,0,0,0,0
2023-03-29 00:00:00,0,10246,2500,4655,15080,8653,0,0,1000,2635,2554,1509,4000,0,0,0,0,0,306,0,502,0,0,0,0,1000,0,1005,0,0,0,5,130,4,0,0,0,0,0,0,0
2023-03-30 00:00:00,0,16352,2554,7113,16034,7169,0,0,0,1213,2001,2007,4008,0,0,0,0,0,0,1010,503,1001,0,0,0,1500,0,1200,0,0,0,12,750,0,0,0,0,0,0,0,0
2023-03-31 00:00:00,0,11300,0,3010,6674,3008,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,775,0,0,0,0,1037,0,0,0,0,0,0,0,0
2023-04-01 00:00:00,0,8003,0,2505,4009,4007,0,0,0,1514,7001,503,1769,0,0,0,0,0,0,306,1000,501,1000,0,0,1000,150,615,0,0,100,0,546,0,0,0,0,0,0,0,0
2023-04-02 00:00:00,0,9004,2001,0,12000,6098,0,10,0,0,2000,703,3007,0,0,0,0,0,0,0,530,301,514,0,7,1000,200,0,0,0,0,0,500,0,0,0,0,0,0,0,0
2023-04-03 00:00:00,0,8004,2500,0,13004,6370,0,0,1110,0,2003,2000,3004,0,0,0,0,0,300,0,1000,0,0,0,0,1000,0,614,0,0,63,0,500,150,0,0,0,0,0,0,0
2023-04-04 00:00:00,0,7694,3016,4001,8973,2824,0,0,1201,0,1970,2014,2869,0,0,0,0,0,301,1,2040,704,0,1200,0,2500,0,1110,0,0,160,0,1000,0,0,0,0,0,0,0,0
2023-04-05 00:00:00,0,8507,2500,4088,13633,5048,0,0,528,0,3500,1500,1010,0,0,0,0,0,0,1004,1502,700,1102,1000,300,1000,200,500,0,0,101,0,500,0,0,0,0,0,0,0,0
2023-04-06 00:00:00,0,11312,1295,0,11287,5503,0,1537,801,5013,3884,506,1065,0,0,0,0,0,201,0,1012,704,872,2000,1000,3200,210,1200,0,0,150,150,1500,0,0,0,0,0,0,0,0
2023-04-07 00:00:00,0,7426,0,4211,13640,3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,300,2000,0,1210,0,0,0,29,510,177,0,0,0,0,0,0,0
2023-04-08 00:00:00,3,7000,678,3000,9006,2040,0,0,1200,4,0,2501,383,0,0,0,0,0,302,1,0,506,0,500,0,2000,0,630,0,0,150,160,1000,200,0,0,0,0,0,0,0
2023-04-09 00:00:00,1500,13000,2306,4216,8000,3323,0,0,0,0,3117,0,0,0,0,0,0,0,0,0,751,0,0,500,0,1000,0,701,0,0,0,0,500,0,0,0,0,0,0,0,0
2023-04-10 00:00:00,2178,7719,0,2964,10000,0,0,0,0,2706,2502,800,0,0,0,0,0,0,0,1111,503,306,0,1000,1000,3000,200,1000,0,0,0,0,1500,0,0,0,0,0,0,0,0
2023-04-11 00:00:00,1518,7012,0,3050,6199,0,2000,0,1200,0,5005,1901,0,0,0,0,0,0,300,0,1007,1211,0,500,0,2500,0,1000,0,0,0,0,1385,0,0,0,0,0,0,0,0
2023-04-12 00:00:00,1211,4059,0,1506,8168,0,1991,0,601,1001,3000,0,0,0,0,0,0,0,200,505,0,0,0,2000,300,4000,0,1500,0,0,200,0,600,0,0,0,0,0,0,0,0
2023-04-13 00:00:00,1507,4065,0,3050,11061,1500,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,1008,0,1000,700,4000,300,1000,0,0,400,0,500,0,0,0,0,0,0,0,0
2023-04-14 00:00:00,0,5018,1518,4064,8619,1001,0,0,0,1007,0,1508,0,0,0,0,0,0,0,0,0,505,0,1000,300,5000,0,1000,0,0,0,0,1000,300,0,0,0,0,0,0,0
2023-04-15 00:00:00,0,4018,2000,3033,5006,2002,0,0,1301,0,1244,1606,0,0,0,0,0,0,200,0,1000,409,0,500,1000,2000,300,1000,0,0,390,10,1200,0,0,0,0,0,0,0,0
2023-04-16 00:00:00,0,7021,2503,2686,5000,2502,0,0,0,1319,3592,0,0,0,0,0,0,0,0,203,2003,0,0,500,0,2000,5,620,0,0,12,0,500,200,0,0,0,0,0,0,0
2023-04-17 00:00:00,0,4046,2010,4525,8502,1053,0,0,0,0,1503,702,0,0,0,0,0,0,0,3,1500,506,0,2000,500,5000,0,1000,0,0,0,0,700,0,0,0,0,0,0,0,0
2023-04-18 00:00:00,0,6006,2006,7660,10004,1051,0,0,943,2011,1459,1008,0,0,0,0,0,0,206,0,500,502,0,2500,300,5000,0,1500,0,0,300,0,1500,0,0,0,0,0,0,0,0
2023-04-19 00:00:00,0,7003,1800,15055,11502,2517,0,506,1006,2379,2438,1200,0,0,0,0,0,0,0,0,1500,305,448,3000,1000,5000,103,1500,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-04-20 00:00:00,0,4388,0,11688,6944,1511,0,0,500,362,2951,1565,0,0,0,0,0,0,0,703,738,204,0,2500,800,4000,0,1150,0,0,0,0,1000,2,0,0,0,0,0,0,0
2023-04-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26 00:00:00,0,2108,0,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,500,3000,0,500,0,0,600,0,500,0,0,0,0,0,0,0,0
2023-04-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1000,5000,0,1500,0,0,300,0,1000,1,0,0,0,0,0,0,0
2023-04-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,4000,300,1000,0,0,153,0,0,200,0,0,0,0,0,0,0
2023-04-29 00:00:00,0,0,0,6000,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,1492,0,0,0,500,500,2500,100,500,0,0,0,200,500,0,0,0,0,0,0,0,0
2023-04-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,1200,2000,300,500,0,0,200,0,800,0,0,0,0,0,0,0,0
2023-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 00:00:00,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,2500,300,500,0,0,0,0,0,200,0,0,0,0,0,0,0
2023-05-03 00:00:00,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2500,2500,6000,304,1000,0,0,192,50,1000,200,0,0,0,0,30,0,0
2023-05-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2000,6000,0,1000,0,0,100,0,2000,294,0,0,0,0,0,0,0
2023-05-05 00:00:00,0,7354,0,5426,7882,2189,0,0,0,0,4008,1003,0,0,0,0,0,0,0,0,994,519,0,1000,0,4000,0,0,421,750,0,0,1000,0,0,0,0,0,0,0,0
2023-05-06 00:00:00,0,9162,1087,2200,7602,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2000,1000,4000,0,1000,0,639,0,0,1000,0,0,0,0,0,0,0,0
2023-05-07 00:00:00,0,12058,3000,13826,12464,3017,0,0,1000,2526,4033,2522,0,0,0,0,0,0,502,1008,1009,1002,0,1600,1200,4000,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-05-08 00:00:00,0,9067,3000,10876,10731,3010,0,0,1900,2500,3794,2177,0,0,0,0,0,0,300,895,0,0,0,2500,1000,6000,200,1000,0,0,303,0,2000,0,0,0,0,0,0,0,0
